,Hotel Image,Hotel Name,Tipe Properti,City,Address,Hotel Rating,Min,Max,Lattitute,Longitude
1944,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2022/04/13/1c83414f-8825-44ba-950e-697336103ea0-1649856333478-0f3e215c894c11f2c35f3b0559941ae6.jpg,Shafa Hotel Syariah,Hotel,Kec. Arut Selatan Kotawaringin Barat,Jl. Pra Kesumayudha RT 6. Arut Selatan. Kotawaringin Barat. Kalimantan Tengah. Indonesia.,5.0,277109,325302,-2.67783,111.628472
1945,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/12/30/36e9b50f-0d99-430d-bd04-d9bbec7dc9d4-1640831733958-1204bf5712f77f7f5694a5281cc4f5ec.jpg,ASOKA GUEST HOUSE,Hotel,Kec. Arut Selatan Kotawaringin Barat,Jl Singamaruta No 64 Sidorejo Arut Selatan Pangkalan Bun,3.1,139999,219999,-2.683145,111.634219
1946,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2022/08/01/97fc5033-d412-465a-9c3c-cdd9bde3e355-1659339322146-9f0144a326242f880483ad0b55443a3f.jpg,RedDoorz near Universitas Palangkaraya 2,Hotel,Jekan Raya Palangkaraya,3. Jl. Borneo II No.3. Palangka. Kec. Jekan Raya. Kota Palangka Raya. Kalimantan Tengah 74874. Indonesia,4.2,305500,382200,-2.212964,113.895569
1947,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/29/b09f5c35-a870-4cb6-8d39-9e5e2ca88076-1603907915570-a108646e9a4361c01dc788fcfabf409a.jpg,Avicenna Hotel,Hotel,Jekan Raya Palangkaraya,Jl. Merak No.1. Palangka Raya,3.4,238999,238999,-2.197896,113.896748
1948,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2022/01/10/b951fbc8-b991-4e4a-a9f3-70fb23b5e080-1641801319966-1ce5f38a3fb600c2a4ffd8c42ae25925.jpg,Adihan Homestay RedPartner,Hotel,Jekan Raya Palangkaraya,Jl. G. Obos 5 Gang 3 No. 11. Menteng. Jekan Raya. Menteng. Kec. Jekan Raya. Kota Palangka Raya. Kalimantan Tengah 74874. Indonesia,4.7,151222,307125,-2.229357,113.898768
1949,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/11/30/18919b60-cc81-4b07-84f8-6cc13019a5ad-1638254127534-b48f37b1bab7eae4499961d033b34220.jpg,Madagaskar Palangka Raya,Guest House,Jekan Raya Palangkaraya,Jl. Garuda 14 No.7 Palangka Raya,4.6,250000,250000,-2.203921,113.887655
1950,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/31/725e7ff9-a749-4a88-a8e7-9bd2dfa69dee-1604123337938-3a21badc331295bcfe0d26b97190f845.jpg,RedDoorz near Universitas Palangkaraya,Guest House,Jekan Raya Palangkaraya,Jl. Bukit Kaminting No.II. Palangka. Jekan Raya. Kota Palangka Raya. Kalimantan Tengah 74874,3.9,285750,320040,-2.214569,113.894688
1951,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/06/15/99af62e9-a24d-427a-807b-1ccb1bbb8bba-1623750338212-939b1c3829d876a4a4f9a14941809893.jpg,Capital O 90417 Hotel Batu Suli Internasional,Hotel,Jekan Raya Palangkaraya,4. Jl. Raden Saleh No.4. Menteng. Kec. Jekan Raya. Palangkaraya,3.4,223315,1028311,-2.225203,113.917799
1952,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/07/29/e819864a-27c3-4bd0-8a23-957baa4f1127-1627553726237-a3e8fa407bc3881ad66e824515fd6d89.jpg,Guest House Anak Raja Pangkalan Bun Syariah RedPartner,Hotel,Kec. Arut Selatan Kotawaringin Barat,Jl. Ahmad Yani No.54. Baru. Kec. Arut Sel.. Kabupaten Kotawaringin Barat. Kalimantan Tengah 74112. Indonesia,2.6,206388,240240,-2.671763,111.644581
1953,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/10/02/9f1895e2-c965-46f4-b91c-44d306ca23e5-1633189862546-49110b4c7599e631a6fc5ad7a5cea617.jpg,Wisma Tambun Raya RedPartner,Guest House,Pahandut Palangkaraya,Jl. Tambun Raya No.33a. Langkai,5.0,133432,197838,-2.228607,113.923515
