list_fasil_id,hotel_id
5,938
7,938
9,938
2,939
4,939
5,939
7,939
9,939
4,940
5,940
9,940
2,941
4,941
5,941
9,941
5,942
6,942
7,942
11,942
4,943
5,943
7,943
8,943
9,943
11,943
2,944
4,944
5,944
7,944
9,944
2,945
4,945
5,945
7,945
9,945
3,946
4,946
5,946
7,946
9,946
11,946
15,946
4,947
5,947
7,947
9,947
2,948
4,948
5,948
9,948
4,949
5,949
7,949
9,949
5,950
9,950
14,950
2,951
4,951
5,951
7,951
9,951
2,952
4,952
5,952
7,952
9,952
4,953
5,953
7,953
11,953
12,953
13,953
15,953
4,954
5,954
9,954
4,955
5,955
7,955
9,955
11,955
6,956
12,956
4,957
6,957
7,957
9,957
2,958
4,958
5,958
7,958
9,958
1,959
2,959
4,959
5,959
9,959
2,960
4,960
7,960
9,960
4,961
5,961
6,961
9,961
12,961
5,962
7,962
2,963
4,963
5,963
7,963
9,963
5,964
12,964
2,965
5,965
2,966
4,966
5,966
7,966
9,966
5,967
6,967
7,967
2,968
4,968
5,968
7,968
9,968
5,972
7,972
2,973
5,973
2,975
4,975
5,975
15,975
2,976
4,976
5,976
6,976
7,976
8,976
9,976
2,977
4,977
5,977
7,977
9,977
1,978
2,978
4,978
5,978
7,978
9,978
2,979
4,979
5,979
7,979
9,979
4,980
5,980
9,980
11,980
2,981
4,981
5,981
7,981
9,981
2,982
4,982
5,982
6,982
7,982
9,982
12,982
2,983
4,983
5,983
7,983
9,983
4,984
5,984
7,984
9,984
2,985
4,985
5,985
7,985
9,985
4,986
5,986
7,986
9,986
12,986
4,987
5,987
6,987
7,987
9,987
4,988
5,988
7,988
9,988
4,989
7,989
9,989
2,990
4,990
5,990
6,990
7,990
9,990
12,990
2,991
4,991
5,991
7,991
9,991
12,991
2,992
4,992
5,992
7,992
9,992
2,993
4,993
5,993
7,993
9,993
2,994
4,994
5,994
7,994
9,994
4,995
5,995
7,995
9,995
4,996
5,996
7,996
9,996
11,996
4,997
5,997
6,997
7,997
9,997
12,997
4,998
7,998
2,999
4,999
5,999
9,999
4,1000
5,1000
9,1000
1,1001
2,1001
4,1001
5,1001
6,1001
7,1001
8,1001
9,1001
12,1001
13,1001
2,1002
3,1002
4,1002
5,1002
6,1002
7,1002
8,1002
10,1002
12,1002
15,1002
2,1003
3,1003
4,1003
5,1003
6,1003
7,1003
8,1003
9,1003
11,1003
12,1003
2,1004
3,1004
4,1004
5,1004
6,1004
7,1004
8,1004
9,1004
12,1004
2,1005
4,1005
5,1005
6,1005
8,1005
9,1005
12,1005
13,1005
4,1006
5,1006
6,1006
7,1006
9,1006
11,1006
12,1006
4,1007
5,1007
6,1007
7,1007
8,1007
9,1007
11,1007
12,1007
2,1008
4,1008
5,1008
6,1008
7,1008
8,1008
9,1008
12,1008
2,1009
4,1009
5,1009
6,1009
7,1009
8,1009
9,1009
12,1009
1,1010
2,1010
4,1010
5,1010
6,1010
7,1010
8,1010
9,1010
12,1010
1,1011
2,1011
4,1011
5,1011
6,1011
7,1011
8,1011
9,1011
12,1011
2,1012
4,1012
5,1012
9,1012
1,1013
2,1013
4,1013
5,1013
6,1013
7,1013
8,1013
9,1013
12,1013
2,1014
4,1014
5,1014
6,1014
7,1014
8,1014
11,1014
13,1014
2,1015
4,1015
5,1015
6,1015
7,1015
8,1015
9,1015
12,1015
1,1016
2,1016
4,1016
5,1016
6,1016
7,1016
8,1016
9,1016
12,1016
2,1017
3,1017
4,1017
5,1017
6,1017
7,1017
8,1017
9,1017
11,1017
12,1017
4,1018
5,1018
6,1018
7,1018
8,1018
9,1018
10,1018
11,1018
12,1018
2,1019
4,1019
5,1019
6,1019
7,1019
8,1019
9,1019
12,1019
2,1020
3,1020
4,1020
5,1020
6,1020
7,1020
8,1020
9,1020
11,1020
12,1020
4,1021
5,1021
7,1021
9,1021
1,1022
2,1022
4,1022
5,1022
6,1022
7,1022
8,1022
9,1022
11,1022
12,1022
2,1023
4,1023
5,1023
6,1023
7,1023
8,1023
9,1023
12,1023
4,1024
5,1024
6,1024
7,1024
8,1024
9,1024
11,1024
12,1024
3,1025
4,1025
5,1025
6,1025
7,1025
9,1025
12,1025
2,1026
4,1026
5,1026
6,1026
7,1026
9,1026
1,1027
2,1027
4,1027
5,1027
6,1027
7,1027
8,1027
9,1027
12,1027
2,1028
4,1028
5,1028
6,1028
7,1028
8,1028
9,1028
11,1028
12,1028
2,1029
4,1029
5,1029
7,1029
9,1029
2,1030
3,1030
4,1030
5,1030
8,1030
9,1030
12,1030
3,1031
4,1031
5,1031
6,1031
8,1031
9,1031
10,1031
12,1031
13,1031
2,1032
4,1032
5,1032
6,1032
7,1032
9,1032
4,1033
5,1033
7,1033
9,1033
2,1034
4,1034
5,1034
7,1034
9,1034
2,1035
4,1035
5,1035
6,1035
7,1035
8,1035
9,1035
12,1035
2,1036
4,1036
5,1036
6,1036
7,1036
8,1036
9,1036
11,1036
12,1036
1,1037
2,1037
4,1037
5,1037
6,1037
7,1037
8,1037
9,1037
11,1037
12,1037
2,1038
4,1038
5,1038
6,1038
7,1038
9,1038
2,1039
4,1039
5,1039
7,1039
9,1039
2,1040
4,1040
5,1040
2,1041
4,1041
5,1041
6,1041
7,1041
8,1041
9,1041
2,1042
4,1042
5,1042
7,1042
9,1042
2,1043
4,1043
5,1043
6,1043
7,1043
8,1043
9,1043
11,1043
2,1044
4,1044
5,1044
6,1044
9,1044
2,1045
4,1045
5,1045
7,1045
9,1045
1,1046
2,1046
4,1046
5,1046
6,1046
7,1046
8,1046
9,1046
12,1046
2,1047
4,1047
5,1047
6,1047
7,1047
8,1047
9,1047
12,1047
2,1048
4,1048
5,1048
6,1048
7,1048
9,1048
1,1049
2,1049
4,1049
5,1049
6,1049
7,1049
8,1049
