,Hotel Image,Hotel Name,Tipe Properti,City,Address,Hotel Rating,Min,Max,Lattitute,Longitude
944,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/11/01/0129372c-c9a7-4612-af02-2ba66b64eaba-1604168991643-319c8b46e2e2d2cf8b358207ae2f643d.jpg,Grand Palace Hotel,Hotel,Wajo Makassar,Jl. Tentara Pelajar No.50. Butung. Wajo. Kota Makassar. Sulawesi Selatan 90165. Indonesia,4.2,325000,400000,-5.122459,119.41268
945,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/31/04624a53-43b3-4836-b5cb-1f9dd56a42cb-1604149776500-f2620a6f7be0e9c8d5d0bdaa5b64092c.jpg,HOTEL CELEBES HASANUDDIN,Hotel,Ujung Pandang Makassar,Sultan Hasanuddin No.2,3.9,165000,175000,-5.136485,119.407752
946,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/31/df708136-4b60-4432-9fa1-2fc8103aba19-1604150485659-f92f909341c5cffa7902be7416759806.jpg,Tree Hotel,Hotel,Panakkukang Makassar,Jalan Pandang Raya No.12. Makassar. Kota Makassar. Sulawesi Selatan 90223,3.5,286656,286656,-5.158083,119.451802
947,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/09/28/85e0a4e6-305b-4874-ac83-4efc23abf5cf-1632830177532-92790d2670d61c0f68dd2e6a1b202791.jpg,Wisma Sentosa,Hotel,Mariso Makassar,Jl Mappanyukki 50 C D,3.8,89591,200000,-5.152841,119.414756
948,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/28/04063c31-38e7-47e9-9ca6-b51bbc967876-1603893794820-10ae49a31309db6f8a9f7cd8fea1adec.jpg,Jolin Hotel Makassar,Hotel,Panakkukang Makassar,jalan Pengayoman No.7. Masale. Panakkukang. Kota Makassar. Sulawesi Selatan 90231,4.2,250000,350000,-5.157836,119.439188
949,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/11/01/57555450-9246-491e-ae7e-01febea1fd55-1604179398635-cf2577ebc9b635cff013645eca80d31f.jpg,Grand Pacifik Hotel Makassar,Hotel,Bontoala Makassar,Jalan Gunung Latimojong No. 43 Makassar. Kota Makassar. Sulawesi Selatan,2.5,225144,254880,-5.134608,119.420015
950,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/08/27/bccb117c-ed74-471f-8bfc-7a38fd296037-1630050327501-416ce973b9d123d748bf8b506e86d8a0.jpg,WoyWoy Sunrise Bira,Cottage,Bira Bulukumba,Jalan Pantai Sunrise. Bira. Bonto Bahari. Bira. Sulawesi Selatan 90000,3.4,348000,348000,-5.610032,120.466518
951,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/29/00c2de1f-5501-4ea1-8c53-49cee506b831-1603919935117-f1fd0c7872cdfd56dceea4cb4a621f6a.jpg,RedDoorz Plus @ Grand City Inn,Hotel,Panakkukang Makassar,Jl. A.P Pettaranni III no.17 A Panakukkang,3.7,175773,261683,-5.147206,119.440218
952,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/31/21f374fb-33b3-43b0-ba8d-71a0fb9707fe-1604124416172-cbf52d2470dd80180c5b364651dde78e.jpg,Aswin Hotel & Spa,Hotel,Ujung Pandang Makassar,Jl. Gunung Latimojong No. 144 Makassar 90141 South Sulawesi. Indonesia,3.5,250000,599940,-5.1453,119.421203
953,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/31/bc0e45b0-6669-4852-b461-630d5d398bdf-1604146878814-a63c1b3f0d08b25b8379dd6df632a09f.jpg,Losari Beach Hotel Makassar,Resort,Ujung Pandang Makassar,Jl. Penghibur No. 10. Makassar,3.7,313557,365816,-5.138983,119.406082
